time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-14T17:34:02.450Z,32.7153333,-115.9751667,13.16,1,ml,17,114,0.04916,0.18,ci,ci39071679,2020-02-14T19:54:55.450Z,"3km SE of Ocotillo, CA",earthquake,0.32,0.68,0.361,5,reviewed,ci,ci
2020-02-14T17:30:58.010Z,17.9121,-66.8743,11,2.4,md,11,220,0.0632,0.33,pr,pr2020045034,2020-02-14T18:04:27.684Z,"7km SSE of Guanica, Puerto Rico",earthquake,1.36,0.76,0.22,7,reviewed,pr,pr
2020-02-14T17:26:51.456Z,58.1582,-156.11,178.7,2.9,ml,,,,0.91,ak,ak02022pgocg,2020-02-14T19:07:58.040Z,"56km SE of King Salmon, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-02-14T17:12:20.880Z,17.9001,-66.8375,11,2.71,md,9,233,0.0858,0.1,pr,pr2020045033,2020-02-14T17:24:47.907Z,"10km SE of Guanica, Puerto Rico",earthquake,0.94,0.64,0.27,4,reviewed,pr,pr
2020-02-14T17:03:42.011Z,-0.029,123.1758,156.58,4.2,mb,,45,1.084,0.64,us,us70007q8p,2020-02-14T18:54:08.040Z,"45km S of Bilungala, Indonesia",earthquake,6.9,7.1,0.091,37,reviewed,us,us
2020-02-14T17:01:51.520Z,58.369,-154.5243333,4.74,-0.35,ml,6,255,0.1253,0.24,av,av70870554,2020-02-15T00:42:59.360Z,"97km NNW of Larsen Bay, Alaska",earthquake,1.65,4.23,0.235,5,reviewed,av,av
2020-02-14T16:59:47.150Z,38.4856667,-112.855,0,-0.39,md,5,184,0.01647,0.09,uu,uu60359997,2020-02-14T18:45:31.960Z,"16km NE of Milford, Utah",earthquake,0.69,0.15,0.561,2,reviewed,uu,uu
2020-02-14T16:58:16.240Z,38.8411674,-122.8379974,1.57,1.52,md,24,88,0.01767,0.04,nc,nc73341090,2020-02-14T19:29:04.107Z,"10km NW of The Geysers, CA",earthquake,0.21,0.42,0.03,5,automatic,nc,nc
2020-02-14T16:51:21.980Z,35.9148333,-117.691,9.49,0.62,ml,11,69,0.04664,0.06,ci,ci39071647,2020-02-14T18:56:16.401Z,"20km E of Little Lake, CA",earthquake,0.21,0.48,0.078,5,reviewed,ci,ci
2020-02-14T16:41:30.350Z,33.4311667,-116.588,12.41,1.07,ml,36,42,0.1347,0.23,ci,ci39071639,2020-02-14T18:56:22.231Z,"16km SSE of Anza, CA",earthquake,0.33,0.87,0.166,26,reviewed,ci,ci
2020-02-14T16:39:20.390Z,44.19,-110.3808333,14.04,1.23,md,12,147,0.2132,0.15,uu,uu60359992,2020-02-14T16:54:41.100Z,"46km SE of Old Faithful Geyser, Wyoming",earthquake,0.62,1.18,0.177,7,reviewed,uu,uu
2020-02-14T16:34:55.590Z,33.5973333,-116.8065,4.71,0.35,ml,9,81,0.03558,0.14,ci,ci39071631,2020-02-14T16:38:29.043Z,"13km WNW of Anza, CA",earthquake,0.46,0.61,0.067,5,automatic,ci,ci
2020-02-14T16:33:16.920Z,38.8296661,-122.8136673,1.88,0.58,md,14,58,0.006862,0.01,nc,nc73341080,2020-02-14T16:48:03.475Z,"8km NW of The Geysers, CA",earthquake,0.28,0.67,0.02,2,automatic,nc,nc
2020-02-14T16:24:59.890Z,17.8873,-66.876,13,2.21,md,5,241,0.0879,0.25,pr,pr2020045031,2020-02-14T16:35:33.778Z,"9km SSE of Guanica, Puerto Rico",earthquake,2.05,0.8,0.4,3,reviewed,pr,pr
2020-02-14T16:19:47.120Z,35.4725,-119.3286667,26.64,2.23,ml,39,90,0.1425,0.25,ci,ci39071623,2020-02-14T19:37:28.430Z,"6km WSW of Shafter, CA",earthquake,0.3,0.6,0.2,43,reviewed,ci,ci
2020-02-14T16:15:19.710Z,36.4715,-96.8055,0,1.11,ml,12,170,0.025195056,0.16,ok,ok2020ddqi,2020-02-14T19:48:33.728Z,"14km N of Pawnee, Oklahoma",quarry blast,,0.3,0.24,6,reviewed,ok,ok
2020-02-14T16:12:36.780Z,38.831665,-122.8188324,1.81,0.56,md,13,79,0.01072,0.01,nc,nc73341070,2020-02-14T16:28:03.535Z,"8km NW of The Geysers, CA",earthquake,0.29,0.68,,1,automatic,nc,nc
2020-02-14T16:05:08.000Z,37.4175,-118.5618333,1.58,2.18,md,24,80,0.06423,0.05,nc,nc73341065,2020-02-14T21:07:02.721Z,"3km E of Round Valley, CA",earthquake,0.23,0.76,0.257,26,reviewed,nc,nc
2020-02-14T16:03:26.320Z,35.9731667,-117.464,1.32,1.19,ml,15,138,0.1533,0.13,ci,ci39071607,2020-02-14T16:07:11.850Z,"24km NNW of Searles Valley, CA",earthquake,0.33,0.54,0.175,15,automatic,ci,ci
2020-02-14T16:02:16.237Z,35.6327,26.9825,16.72,4.8,mb,,113,0.168,1.13,us,us70007q3r,2020-02-14T16:43:22.481Z,"25km NW of Karpathos, Greece",earthquake,7.2,4.5,0.079,50,reviewed,us,us
2020-02-14T15:55:09.040Z,35.965,-117.4715,0.19,1.13,ml,15,69,0.1461,0.14,ci,ci39071599,2020-02-14T15:58:36.695Z,"23km NNW of Searles Valley, CA",earthquake,0.32,0.56,0.146,13,automatic,ci,ci
2020-02-14T15:50:13.990Z,35.6488333,-117.4696667,0.88,0.81,ml,9,171,0.1504,0.17,ci,ci39071583,2020-02-14T15:53:50.655Z,"14km SSW of Searles Valley, CA",earthquake,0.71,1.14,0.129,8,automatic,ci,ci
2020-02-14T15:49:15.430Z,38.8363342,-122.8111649,1.86,0.56,md,12,59,0.01295,0.01,nc,nc73341060,2020-02-14T17:16:03.458Z,"8km WNW of Cobb, CA",earthquake,0.36,0.86,,1,automatic,nc,nc
2020-02-14T15:49:01.520Z,33.5028333,-116.7886667,6.57,0.4,ml,18,83,0.01363,0.16,ci,ci39071591,2020-02-14T19:59:56.849Z,"10km NE of Aguanga, CA",earthquake,0.29,0.49,0.01,4,reviewed,ci,ci
2020-02-14T15:45:21.090Z,17.9346,-66.8386,14,2.77,md,12,212,0.0573,0.22,pr,pr2020045030,2020-02-14T17:17:29.040Z,"0km WSW of Indios, Puerto Rico",earthquake,0.83,0.74,0.13,7,reviewed,pr,pr
2020-02-14T15:43:16.535Z,60.5841,-152.2649,89.4,1.2,ml,,,,0.43,ak,ak02022oddp9,2020-02-14T20:32:52.736Z,"28km ENE of Redoubt Volcano, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-02-14T15:39:35.360Z,17.9683,-66.8796,15,2.87,md,12,202,0.0068,0.15,pr,pr2020045028,2020-02-14T16:08:02.690Z,"1km SE of Maria Antonia, Puerto Rico",earthquake,0.7,0.52,0.28,3,reviewed,pr,pr
2020-02-14T15:35:03.760Z,47.8535,-122.0748333,23.12,1.31,ml,19,73,,0.14,uw,uw61574222,2020-02-14T18:57:49.390Z,"1km ENE of Cathcart, Washington",earthquake,0.25,0.74,0.077199469,4,reviewed,uw,uw
2020-02-14T15:29:51.447Z,63.5509,-147.8614,0,2,ml,,,,0.76,ak,ak02022oag1b,2020-02-14T15:34:59.562Z,"57km ENE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-14T15:21:22.430Z,17.87,-66.827,16,2.69,md,9,247,0.1173,0.16,pr,pr2020045029,2020-02-14T16:11:36.218Z,"13km S of Indios, Puerto Rico",earthquake,1.11,0.68,0.13,3,reviewed,pr,pr
2020-02-14T15:10:50.822Z,-12.6447,-77.9111,34.63,4.8,mb,,167,1.232,0.75,us,us70007q2d,2020-02-14T22:18:25.744Z,"104km SW of Callao, Peru",earthquake,5.4,8.1,0.116,23,reviewed,us,us
2020-02-14T15:01:38.450Z,17.8546,-66.8356,15,2.69,md,7,252,0.1281,0.05,pr,pr2020045027,2020-02-14T15:30:08.185Z,"14km SSE of Maria Antonia, Puerto Rico",earthquake,0.78,0.61,0,1,reviewed,pr,pr
2020-02-14T14:58:59.620Z,35.7939987,-117.6141663,5.99,0.76,ml,10,196,0.02557,0.1,ci,ci39071567,2020-02-14T15:02:32.343Z,"19km W of Searles Valley, CA",earthquake,1.22,1.52,0.103,3,automatic,ci,ci
2020-02-14T14:57:42.580Z,33.5068333,-116.5506667,11.99,0.82,ml,27,50,0.05314,0.22,ci,ci39071559,2020-02-14T18:58:53.610Z,"13km ESE of Anza, CA",earthquake,0.28,0.69,0.109,16,reviewed,ci,ci
2020-02-14T14:55:03.970Z,17.9351,-66.8261,11,2.93,md,12,211,0.0665,0.11,pr,pr2020045026,2020-02-14T15:07:54.715Z,"6km S of Indios, Puerto Rico",earthquake,0.85,0.44,0.28,5,reviewed,pr,pr
2020-02-14T14:53:27.430Z,19.190834,-155.4046631,36.62,1.81,md,46,176,0.04691,0.14,hv,hv71382952,2020-02-14T14:56:43.640Z,"8km ESE of Pahala, Hawaii",earthquake,0.55,0.8,0.14,7,automatic,hv,hv
2020-02-14T14:51:57.507Z,62.6625,-148.6683,45.7,1.7,ml,,,,0.9,ak,ak02022ntqnx,2020-02-14T14:59:32.461Z,"82km NE of Y, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-14T14:46:41.660Z,19.2056675,-155.4674988,35.05,2.26,md,54,103,0.05025,0.12,hv,hv71382947,2020-02-14T14:49:56.610Z,"1km E of Pahala, Hawaii",earthquake,0.47,0.57,0.22,32,automatic,hv,hv
2020-02-14T14:38:40.040Z,17.8203,-66.859,1,2.25,md,7,242,0.1561,0.29,pr,pr2020045032,2020-02-14T16:44:16.642Z,"17km SSE of Guanica, Puerto Rico",earthquake,1.43,1.03,0,1,reviewed,pr,pr
2020-02-14T14:31:45.350Z,19.197,-155.456,36,1.95,md,28,120,0.01565,0.1,hv,hv71382922,2020-02-14T20:23:26.440Z,"2km ESE of Pahala, Hawaii",earthquake,0.83,0.74,0.185,13,reviewed,hv,hv
2020-02-14T14:26:25.310Z,51.881,-177.2358333,4.77,0.66,ml,4,211,0.03946,0.13,av,av70870524,2020-02-15T00:14:14.880Z,"39km W of Adak, Alaska",earthquake,0.93,1.2,0.409,4,reviewed,av,av
2020-02-14T14:25:34.410Z,46.1483333,-111.7038333,5.94,0.52,md,6,208,0.333,0.1,mb,mb80381764,2020-02-14T15:32:53.570Z,"23km SW of Townsend, Montana",earthquake,0.64,7.84,0.269,3,reviewed,mb,mb
2020-02-14T14:18:02.410Z,32.9283333,-116.2321667,9.25,0.84,ml,23,77,0.06536,0.11,ci,ci39071527,2020-02-14T20:04:08.501Z,"26km SSW of Ocotillo Wells, CA",earthquake,0.18,0.42,0.174,9,reviewed,ci,ci
2020-02-14T13:50:44.394Z,-16.6931,-73.1062,60.01,4.8,mb,,142,3.12,1.07,us,us70007q0f,2020-02-14T14:07:54.040Z,"42km W of Camana, Peru",earthquake,8.7,7.1,0.045,156,reviewed,us,us
2020-02-14T13:44:50.560Z,19.2136667,-155.4001667,30.84,2.54,md,48,152,0.02384,0.11,hv,hv71382857,2020-02-15T00:45:19.390Z,"8km E of Pahala, Hawaii",earthquake,0.46,0.69,0.183,22,reviewed,hv,hv
2020-02-14T13:44:47.240Z,19.1906667,-155.369,23.31,2.41,md,11,183,0.05381,0.09,hv,hv71382852,2020-02-14T23:57:16.210Z,"11km E of Pahala, Hawaii",earthquake,1.15,0.94,0.202,4,reviewed,hv,hv
2020-02-14T13:43:30.750Z,17.929,-66.8721,10,2.38,md,8,224,0.0466,0.08,pr,pr2020045040,2020-02-14T20:33:29.657Z,"5km SSE of Maria Antonia, Puerto Rico",earthquake,0.76,0.36,0.25,3,reviewed,pr,pr
2020-02-14T13:38:12.290Z,33.33,-116.325,12.02,0.69,ml,19,135,0.03476,0.17,ci,ci39071511,2020-02-14T15:06:20.305Z,"10km NNE of Borrego Springs, CA",earthquake,0.38,0.57,0.135,8,reviewed,ci,ci
2020-02-14T13:35:07.560Z,33.7595,-116.0851667,1.33,0.92,ml,22,165,0.1088,0.18,ci,ci39071503,2020-02-14T17:04:25.597Z,"12km NE of Coachella, CA",earthquake,0.43,0.47,0.133,16,reviewed,ci,ci
2020-02-14T13:34:21.280Z,35.5951667,-117.583,4.66,1.67,ml,16,167,0.1409,0.19,ci,ci39071495,2020-02-14T13:38:27.753Z,"9km ESE of Ridgecrest, CA",earthquake,0.65,1.16,0.174,27,automatic,ci,ci
2020-02-14T13:25:31.500Z,38.7941666,-122.7285004,1.86,0.65,md,7,101,0.009609,0.01,nc,nc73341040,2020-02-14T15:14:02.678Z,"3km NE of The Geysers, CA",earthquake,0.36,0.9,0.07,2,automatic,nc,nc
2020-02-14T13:19:09.810Z,36.42483333,-96.958,6.38,0.89,ml,24,115,0.011697705,0.13,ok,ok2020ddkm,2020-02-14T16:28:19.202Z,"16km NW of Pawnee, Oklahoma",earthquake,,0.5,0.17,6,reviewed,ok,ok
2020-02-14T13:18:05.730Z,33.584,-116.8071667,6.62,0.53,ml,18,79,0.03723,0.09,ci,ci37259628,2020-02-14T21:50:52.138Z,"13km WNW of Anza, CA",earthquake,0.2,0.36,0.055,6,reviewed,ci,ci
2020-02-14T13:18:02.670Z,33.226,-116.738,12.59,0.88,ml,26,34,0.02005,0.13,ci,ci39071487,2020-02-14T21:44:42.615Z,"3km SE of Lake Henshaw, CA",earthquake,0.18,0.35,0.163,12,reviewed,ci,ci
2020-02-14T13:17:57.040Z,19.2198334,-155.4109955,31.2,1.81,md,40,148,0.02172,0.11,hv,hv71382832,2020-02-14T13:21:03.010Z,"7km ENE of Pahala, Hawaii",earthquake,0.6,0.84,0.07,5,automatic,hv,hv
2020-02-14T13:13:48.760Z,33.5906667,-116.8023333,7.05,0.31,ml,14,77,0.03206,0.15,ci,ci39071479,2020-02-14T13:17:32.608Z,"13km WNW of Anza, CA",earthquake,0.4,0.92,0.075,6,automatic,ci,ci
2020-02-14T13:03:16.690Z,17.8336,-66.829,16,2.54,md,6,258,0.1501,0.1,pr,pr2020045025,2020-02-14T13:19:53.389Z,"17km SSE of Guanica, Puerto Rico",earthquake,1.5,1.05,0,1,reviewed,pr,pr
2020-02-14T13:00:29.751Z,37.0007,-117.829,0,1.1,ml,8,187.48,0.274,0.1428,nn,nn00717138,2020-02-15T02:08:40.728Z,"44km ESE of Big Pine, California",earthquake,,0,0.6,5,reviewed,nn,nn
2020-02-14T12:56:42.430Z,19.2180004,-155.3966675,31.05,2.11,md,47,157,0.01942,0.12,hv,hv71382817,2020-02-14T12:59:47.210Z,"8km E of Pahala, Hawaii",earthquake,0.6,0.73,0.14,6,automatic,hv,hv
2020-02-14T12:49:53.019Z,59.8945,-152.2776,78.5,1.7,ml,,,,0.88,ak,ak02022mmfne,2020-02-14T12:54:07.685Z,"28km WNW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-14T12:41:59.400Z,17.9238,-66.8335,15,3.16,md,11,215,0.0687,0.16,pr,pr2020045024,2020-02-14T20:44:35.573Z,"1km ESE of Yauco, Puerto Rico",earthquake,1.07,0.53,0.33,7,reviewed,pr,pr
2020-02-14T12:32:15.880Z,52.0643333,-176.1163333,4.34,1.1,ml,5,165,0.0211,0.21,av,av70870514,2020-02-15T00:03:13.790Z,"42km ENE of Adak, Alaska",earthquake,0.65,1.33,0.132,5,reviewed,av,av
2020-02-14T12:32:15.741Z,61.5272,-150.0174,39.7,1.5,ml,,,,0.65,ak,ak02022miply,2020-02-14T12:41:14.462Z,"3km W of Big Lake, Alaska",earthquake,,1,,,automatic,ak,ak
2020-02-14T12:30:34.580Z,37.6411667,-118.9195023,5.47,0.89,md,9,118,0.0175,0.02,nc,nc73341025,2020-02-14T14:24:03.380Z,"5km E of Mammoth Lakes, CA",earthquake,1.05,1.05,0.14,8,automatic,nc,nc
2020-02-14T12:28:20.510Z,33.486,-116.4863333,7.02,0.89,ml,26,62,0.08048,0.22,ci,ci39071463,2020-02-14T15:07:06.810Z,"19km ESE of Anza, CA",earthquake,0.26,1.13,0.114,19,reviewed,ci,ci
2020-02-14T12:26:11.720Z,35.7596667,-117.541,7.51,0.6,ml,8,171,0.0724,0.15,ci,ci39071471,2020-02-14T12:32:31.575Z,"12km W of Searles Valley, CA",earthquake,0.64,1.58,0.193,8,automatic,ci,ci
2020-02-14T12:21:52.273Z,39.2292,-120.0869,8.8,-0.1,ml,7,83.24,0.037,0.0483,nn,nn00717141,2020-02-15T02:08:46.688Z,"3km WSW of Tahoe Vista, California",earthquake,,1.9,0,2,reviewed,nn,nn
2020-02-14T12:12:42.350Z,17.9338,-66.8406,14,2.95,md,12,212,0.0565,0.19,pr,pr2020045022,2020-02-14T20:15:23.804Z,"5km SSW of Indios, Puerto Rico",earthquake,1.05,0.68,0.3,7,reviewed,pr,pr
2020-02-14T12:11:46.780Z,52.0675,-176.102,-0.25,0.27,ml,4,158,0.03044,0.08,av,av70870509,2020-02-15T00:00:07.820Z,"43km ENE of Adak, Alaska",earthquake,0.2,0.29,0.209,4,reviewed,av,av
2020-02-14T12:11:40.711Z,36.694,-116.3159,7.3,0.2,ml,11,143.74,0.052,0.1457,nn,nn00717140,2020-02-15T02:08:42.176Z,"46km ESE of Beatty, Nevada",earthquake,,1.7,0.88,5,reviewed,nn,nn
2020-02-14T12:11:20.770Z,52.076,-176.0975,-0.22,0.91,ml,5,202,0.03711,0.13,av,av70870504,2020-02-14T23:57:05.560Z,"44km ENE of Adak, Alaska",earthquake,0.45,0.35,0.179,5,reviewed,av,av
2020-02-14T12:01:34.720Z,35.8948333,-117.7048333,7.93,0.53,ml,10,93,0.06898,0.04,ci,ci39071447,2020-02-14T12:05:21.036Z,"19km ESE of Little Lake, CA",earthquake,0.2,0.78,0.185,6,automatic,ci,ci
2020-02-14T11:59:42.334Z,64.6586,-148.0546,8.6,1.3,ml,,,,0.58,ak,ak02022m34e1,2020-02-14T12:11:48.261Z,"21km S of Ester, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-14T11:58:23.660Z,51.8476667,-177.7633333,3.03,1.95,ml,8,154,0.04615,0.12,av,av62136376,2020-02-14T23:42:33.640Z,"26km E of Tanaga Volcano, Alaska",earthquake,0.4,0.49,0.179,8,reviewed,av,av
2020-02-14T11:45:34.600Z,63.2046,-151.318,0,1.6,ml,,,,0.45,ak,ak02022m03rn,2020-02-14T11:49:21.537Z,"115km NNW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-14T11:45:21.720Z,34.408,-116.8845,2.55,1.05,ml,21,92,0.0762,0.16,ci,ci39071431,2020-02-14T15:07:39.159Z,"9km ESE of Lucerne Valley, CA",earthquake,0.32,1.3,0.153,24,reviewed,ci,ci
2020-02-14T11:43:47.760Z,35.6673333,-117.4748333,3.05,0.34,ml,10,166,0.08131,0.21,ci,ci37434445,2020-02-14T19:51:12.291Z,"13km SSW of Searles Valley, CA",earthquake,0.55,0.59,0.119,2,reviewed,ci,ci
2020-02-14T11:43:06.470Z,36.087,-117.868,6.51,0.77,ml,13,160,0.03232,0.13,ci,ci39071439,2020-02-14T19:45:36.693Z,"9km ENE of Coso Junction, CA",earthquake,0.3,0.4,0.29,4,reviewed,ci,ci
2020-02-14T11:42:33.680Z,35.7036667,-117.4241667,1.45,0.34,ml,4,322,0.18,0.1,ci,ci37434453,2020-02-14T19:55:40.163Z,"7km SSW of Searles Valley, CA",earthquake,0.9,0.46,0.083,3,reviewed,ci,ci
2020-02-14T11:42:26.540Z,35.894,-117.6588333,9.07,-0.02,ml,5,99,0.05422,0.16,ci,ci37434461,2020-02-14T19:57:42.469Z,"23km ESE of Little Lake, CA",earthquake,0.68,1.45,0.08,3,reviewed,ci,ci
2020-02-14T11:40:05.850Z,17.8215,-66.8271,13,2.73,md,6,262,0.1622,0.09,pr,pr2020045021,2020-02-14T11:52:17.288Z,"18km SSE of Guanica, Puerto Rico",earthquake,1.03,0.48,0.04,3,reviewed,pr,pr
2020-02-14T11:35:23.080Z,35.3285,-118.6186667,5.83,2.51,ml,54,33,0.1129,0.18,ci,ci39071423,2020-02-14T15:50:53.630Z,"23km NE of Arvin, CA",earthquake,0.16,0.83,0.178,90,reviewed,ci,ci
2020-02-14T11:35:11.557Z,60.5593,-151.6166,58.9,1.7,ml,,,,0.68,ak,ak02022lxwty,2020-02-14T11:40:39.406Z,"19km W of Kenai, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-02-14T11:32:35.508Z,36.715,-116.3211,8.1,0.4,ml,17,90.16,0.049,0.0877,nn,nn00717134,2020-02-15T02:08:39.444Z,"44km ESE of Beatty, Nevada",earthquake,,1,0.22,8,reviewed,nn,nn
2020-02-14T11:30:03.559Z,60.0147,-152.1306,77.3,1.6,ml,,,,0.36,ak,ak02022lwtnx,2020-02-14T11:37:17.348Z,"31km NNW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-14T11:28:16.950Z,38.8283348,-122.7659988,0.05,1.77,md,35,62,0.003728,0.06,nc,nc73341010,2020-02-14T13:18:02.981Z,"4km W of Cobb, CA",earthquake,0.17,0.31,0.2,8,automatic,nc,nc
2020-02-14T11:24:19.448Z,62.4595,-149.386,0,1.8,ml,,,,0.87,ak,ak02022lvkkd,2020-02-14T11:37:16.879Z,"40km ENE of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-14T11:17:05.913Z,51.5247,-130.9331,10,4.6,mwr,,159,0.786,1.3,us,us70007pya,2020-02-14T22:07:25.862Z,"206km WSW of Bella Bella, Canada",earthquake,6.6,2,0.068,21,reviewed,us,us
2020-02-14T10:55:34.091Z,62.3702,-151.3766,88.1,1.7,ml,,,,0.43,ak,ak02022lgtas,2020-02-14T11:03:47.346Z,"65km W of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-02-14T10:54:35.960Z,35.5588333,-117.3471667,8.49,1.07,ml,18,111,0.03665,0.21,ci,ci39071407,2020-02-14T15:08:36.940Z,"23km S of Trona, CA",earthquake,0.58,0.7,0.206,12,reviewed,ci,ci
2020-02-14T10:51:42.798Z,61.707,-148.4085,10,0.6,ml,,,,0.7,ak,ak02022lfz0h,2020-02-14T20:26:00.263Z,"25km ESE of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-02-14T10:48:07.400Z,60.1571,-151.2271,62.4,1.2,ml,,,,0.48,ak,ak02022lf97o,2020-02-14T10:50:33.026Z,"23km S of Cohoe, Alaska",earthquake,,1.6,,,automatic,ak,ak
2020-02-14T10:45:21.370Z,17.9035,-66.8348,11,2.46,md,9,232,0.0842,0.09,pr,pr2020045019,2020-02-14T11:06:12.410Z,"10km SE of Guanica, Puerto Rico",earthquake,0.83,0.49,0.09,5,reviewed,pr,pr
2020-02-14T10:42:52.000Z,33.5073333,-116.493,13.85,0.71,ml,20,60,0.05925,0.2,ci,ci39071399,2020-02-14T15:07:55.487Z,"18km ESE of Anza, CA",earthquake,0.33,0.75,0.117,16,reviewed,ci,ci
2020-02-14T10:41:08.800Z,38.7926674,-122.7488327,1.25,0.65,md,8,90,0.01164,0.01,nc,nc73341005,2020-02-14T11:05:04.032Z,"2km NNE of The Geysers, CA",earthquake,0.32,0.85,0.08,2,automatic,nc,nc
2020-02-14T10:39:01.852Z,60.9563,-151.7687,69.1,1.1,ml,,,,0.28,ak,ak02022ldbd4,2020-02-14T10:43:21.153Z,"39km NW of Nikiski, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-02-14T10:30:21.950Z,34.2553333,-117.5301667,9.66,0.55,ml,24,53,0.04492,0.12,ci,ci39071391,2020-02-14T18:10:31.429Z,"3km W of Lytle Creek, CA",earthquake,0.17,0.33,0.053,6,reviewed,ci,ci
2020-02-14T10:22:48.320Z,17.8505,-66.8795,11,2.84,md,8,233,0.1246,0.19,pr,pr2020045017,2020-02-14T10:41:54.466Z,"13km SSE of Guanica, Puerto Rico",earthquake,1.21,0.67,0.12,4,reviewed,pr,pr
2020-02-14T10:21:14.970Z,35.6941667,-117.5085,10.85,0.87,ml,12,161,0.1413,0.17,ci,ci39071383,2020-02-14T10:24:49.468Z,"12km SW of Searles Valley, CA",earthquake,0.51,1.14,0.121,8,automatic,ci,ci
2020-02-14T10:19:35.470Z,33.9423333,-116.9818333,15.75,1.76,ml,62,31,0.02092,0.17,ci,ci39071375,2020-02-14T15:08:41.000Z,"2km NNW of Beaumont, CA",earthquake,0.17,0.4,0.177,25,reviewed,ci,ci
2020-02-14T10:17:00.410Z,17.8935,-66.8511,13,3.07,md,8,238,0.0863,0.13,pr,pr2020045018,2020-02-14T11:49:23.564Z,"10km SE of Guanica, Puerto Rico",earthquake,1.13,0.4,0.1,4,reviewed,pr,pr
2020-02-14T10:15:52.840Z,38.8134995,-122.8188324,2.74,1.5,md,31,53,0.009312,0.03,nc,nc73340995,2020-02-14T12:53:03.818Z,"7km NW of The Geysers, CA",earthquake,0.2,0.39,0.15,9,automatic,nc,nc
2020-02-14T10:14:25.360Z,38.8129997,-122.8190002,2.65,1.34,md,32,55,0.008958,0.03,nc,nc73340990,2020-02-14T12:26:03.526Z,"7km NW of The Geysers, CA",earthquake,0.2,0.38,0.22,5,automatic,nc,nc
2020-02-14T10:11:33.010Z,17.9188,-66.6751,7,2.77,md,11,208,0.1418,0.1,pr,pr2020045015,2020-02-14T10:24:44.610Z,"9km SSE of Tallaboa, Puerto Rico",earthquake,0.64,0.37,0.23,6,reviewed,pr,pr
2020-02-14T10:03:51.680Z,17.9226,-66.8343,12,3.01,md,10,227,0.0691,0.08,pr,pr2020045023,2020-02-14T18:06:20.340Z,"8km S of Indios, Puerto Rico",earthquake,0.84,0.34,0.3,6,reviewed,pr,pr
2020-02-14T10:02:40.830Z,38.821167,-122.8079987,2.56,1.01,md,23,37,0.002753,0.03,nc,nc73340985,2020-02-14T11:58:03.361Z,"7km NW of The Geysers, CA",earthquake,0.22,0.46,0.17,4,automatic,nc,nc
2020-02-14T10:02:10.620Z,17.8238,-66.8656,11,2.39,md,7,242,0.1519,0.18,pr,pr2020045016,2020-02-14T10:32:00.802Z,"16km SSE of Guanica, Puerto Rico",earthquake,1.46,0.87,0.22,3,reviewed,pr,pr
2020-02-14T10:00:11.250Z,19.2163334,-155.4250031,32.75,1.88,md,42,140,0.03345,0.1,hv,hv71382702,2020-02-14T10:03:31.030Z,"5km ENE of Pahala, Hawaii",earthquake,0.7,0.93,0.16,7,automatic,hv,hv
2020-02-14T09:55:28.611Z,-58.9415,-25.5603,35,5.1,mb,,82,15.7,0.64,us,us70007pxg,2020-02-14T10:18:26.040Z,"55km E of Bristol Island, South Sandwich Islands",earthquake,11.1,2,0.063,82,reviewed,us,us
2020-02-14T09:51:14.120Z,36.0885,-117.8376667,1.57,0.85,ml,12,153,0.03219,0.15,ci,ci39071367,2020-02-14T09:54:48.612Z,"11km ENE of Coso Junction, CA",earthquake,0.47,0.37,0.139,10,automatic,ci,ci
2020-02-14T09:34:38.910Z,19.2189999,-155.4543304,31.05,1.73,md,33,186,0.05132,0.13,hv,hv71382697,2020-02-14T09:38:01.770Z,"3km ENE of Pahala, Hawaii",earthquake,0.6,0.97,0.11,4,automatic,hv,hv
2020-02-14T09:32:57.370Z,35.927,-117.734,10.12,0.57,ml,9,86,0.07099,0.07,ci,ci39071359,2020-02-14T15:08:40.955Z,"16km E of Little Lake, CA",earthquake,0.29,0.72,0.293,6,reviewed,ci,ci
2020-02-14T09:30:26.220Z,38.8176651,-122.8069992,3.2,1.42,md,33,40,0.006205,0.02,nc,nc73340980,2020-02-14T11:31:05.191Z,"6km NW of The Geysers, CA",earthquake,0.19,0.4,0.09,6,automatic,nc,nc
